return_id,order_item_id,return_date,return_reason
761,28840,2021-11-26,Changed Mind
762,63148,2020-02-15,Changed Mind
763,47805,2021-12-04,Not as Described
764,87247,2024-05-16,Wrong Item
765,11322,2022-01-04,Not as Described
766,71941,2023-04-24,Not as Described
767,70303,2021-12-11,Changed Mind
768,116196,2024-12-31,Damaged
769,40764,2022-11-20,Arrived Late
770,53667,2021-06-27,Arrived Late
771,26622,2023-12-15,Wrong Item
772,64303,2021-12-23,Not as Described
773,71141,2024-03-23,Arrived Late
774,44319,2022-07-22,Arrived Late
775,49786,2021-02-05,Arrived Late
776,52364,2023-09-19,Not as Described
777,84616,2021-02-07,Arrived Late
778,100181,2020-08-13,Damaged
779,17614,2022-10-27,Damaged
780,17406,2020-03-07,Wrong Item
781,28176,2023-07-30,Arrived Late
782,52953,2022-07-19,Wrong Item
783,32543,2021-01-25,Changed Mind
784,41729,2024-03-03,Damaged
785,79186,2022-10-02,Arrived Late
786,108779,2021-02-08,Not as Described
787,68751,2022-08-06,Arrived Late
788,17991,2020-10-19,Arrived Late
789,8115,2020-08-28,Wrong Item
790,7068,2020-12-30,Not as Described
791,41715,2024-02-20,Arrived Late
792,22193,2023-07-06,Damaged
793,76467,2020-11-15,Damaged
794,95941,2023-04-16,Wrong Item
795,41135,2021-09-22,Not as Described
796,97700,2021-05-07,Damaged
797,23316,2024-06-02,Wrong Item
798,25321,2022-05-02,Damaged
799,46770,2024-05-30,Damaged
800,26382,2024-06-26,Wrong Item
801,39766,2021-11-27,Changed Mind
802,89560,2024-06-11,Damaged
803,73647,2023-02-19,Changed Mind
804,83872,2021-05-03,Wrong Item
805,105487,2021-08-29,Arrived Late
806,39823,2024-12-01,Not as Described
807,97670,2024-06-02,Not as Described
808,27022,2023-06-19,Wrong Item
809,19737,2022-02-11,Wrong Item
810,117534,2022-06-29,Not as Described
811,105159,2022-12-17,Arrived Late
812,85593,2024-12-21,Not as Described
813,113168,2022-01-05,Changed Mind
814,70613,2021-09-26,Not as Described
815,105670,2024-02-22,Not as Described
816,107527,2020-08-13,Arrived Late
817,49195,2020-05-12,Arrived Late
818,79743,2021-05-02,Damaged
819,80474,2020-02-18,Damaged
820,47330,2021-12-23,Changed Mind
821,84976,2022-04-23,Wrong Item
822,20630,2022-03-06,Arrived Late
823,31571,2020-02-03,Arrived Late
824,107892,2020-09-02,Damaged
825,19850,2023-08-06,Not as Described
826,99555,2024-08-26,Wrong Item
827,117466,2023-10-25,Changed Mind
828,3734,2022-04-27,Damaged
829,54330,2020-12-08,Not as Described
830,47881,2020-08-10,Changed Mind
831,80471,2020-02-06,Changed Mind
832,51719,2020-12-27,Wrong Item
833,40421,2024-05-15,Damaged
834,106981,2022-01-06,Arrived Late
835,85172,2024-07-09,Wrong Item
836,114483,2020-08-28,Not as Described
837,20825,2023-07-13,Damaged
838,114422,2022-03-21,Not as Described
839,61039,2021-11-06,Arrived Late
840,67803,2022-11-03,Not as Described
841,40767,2022-11-21,Wrong Item
842,115126,2024-02-10,Not as Described
843,887,2021-03-20,Damaged
844,7424,2020-09-09,Arrived Late
845,22271,2023-06-10,Wrong Item
846,97761,2021-04-03,Changed Mind
847,62795,2021-07-06,Wrong Item
848,32419,2024-11-24,Arrived Late
849,19556,2023-02-03,Arrived Late
850,1026,2020-03-24,Wrong Item
851,67113,2024-03-02,Arrived Late
852,36306,2021-02-11,Damaged
853,35699,2024-11-08,Changed Mind
854,42754,2022-01-11,Damaged
855,107098,2021-11-08,Damaged
856,42215,2021-04-01,Changed Mind
857,93442,2022-02-05,Damaged
858,93996,2023-04-07,Arrived Late
859,18968,2024-03-19,Changed Mind
860,36644,2024-07-23,Damaged
861,40880,2022-04-02,Damaged
862,33834,2020-10-27,Damaged
863,18533,2021-04-06,Wrong Item
864,7885,2023-11-17,Damaged
865,75976,2024-04-19,Wrong Item
866,7876,2020-06-18,Damaged
867,76223,2021-02-25,Damaged
868,21055,2024-09-30,Wrong Item
869,66598,2020-08-10,Changed Mind
870,28502,2022-08-09,Arrived Late
871,87964,2020-10-18,Arrived Late
872,51050,2024-08-27,Not as Described
873,86384,2024-04-09,Wrong Item
874,27999,2023-12-12,Wrong Item
875,4119,2022-03-31,Changed Mind
876,101936,2020-02-18,Arrived Late
877,45625,2022-06-11,Not as Described
878,43403,2021-09-02,Arrived Late
879,49538,2022-07-11,Wrong Item
880,54750,2020-04-09,Not as Described
881,33703,2024-11-09,Not as Described
882,96773,2022-08-12,Arrived Late
883,49474,2022-02-11,Changed Mind
884,99082,2020-05-24,Not as Described
885,1431,2024-04-14,Damaged
886,96084,2024-03-28,Changed Mind
887,75221,2022-05-13,Wrong Item
888,74551,2024-05-12,Changed Mind
889,15672,2021-11-23,Arrived Late
890,55336,2021-11-12,Not as Described
891,56135,2020-02-10,Damaged
892,43313,2021-09-27,Damaged
893,57791,2022-05-18,Arrived Late
894,55116,2022-04-29,Arrived Late
895,79870,2024-07-11,Arrived Late
896,106887,2021-07-29,Damaged
897,112500,2020-11-25,Damaged
898,18338,2023-09-27,Changed Mind
899,43318,2024-03-08,Not as Described
900,65633,2021-05-17,Wrong Item
901,17912,2023-06-30,Wrong Item
902,54497,2023-01-01,Wrong Item
903,46072,2022-11-14,Damaged
904,34984,2024-09-10,Damaged
905,12651,2021-07-01,Not as Described
906,41927,2021-05-25,Arrived Late
907,2539,2023-03-27,Wrong Item
908,8765,2022-02-21,Damaged
909,115637,2020-08-06,Not as Described
910,105579,2022-11-15,Changed Mind
911,106594,2021-09-15,Changed Mind
912,29294,2021-09-27,Wrong Item
913,61037,2021-11-20,Damaged
914,22894,2020-05-05,Wrong Item
915,15696,2023-05-12,Changed Mind
916,43273,2021-04-03,Wrong Item
917,71519,2024-04-21,Wrong Item
918,50159,2022-04-10,Arrived Late
919,43284,2024-03-25,Not as Described
920,103212,2021-02-26,Wrong Item
921,51360,2023-02-10,Changed Mind
922,18079,2021-04-01,Arrived Late
923,64742,2020-04-12,Damaged
924,24970,2021-10-03,Damaged
925,21672,2023-08-29,Damaged
926,26803,2021-07-30,Arrived Late
927,61309,2021-07-26,Damaged
928,97703,2021-05-06,Not as Described
929,11465,2024-06-16,Changed Mind
930,84841,2023-12-09,Arrived Late
931,46658,2021-03-23,Changed Mind
932,99886,2020-04-20,Changed Mind
933,70739,2021-11-29,Wrong Item
934,89805,2023-08-14,Arrived Late
935,26841,2023-07-25,Changed Mind
936,72610,2022-12-28,Arrived Late
937,71284,2024-09-10,Wrong Item
938,11780,2024-07-16,Damaged
939,10891,2022-06-11,Arrived Late
940,105063,2025-01-02,Not as Described
941,69581,2023-01-11,Wrong Item
942,41187,2022-08-15,Wrong Item
943,67545,2024-12-25,Changed Mind
944,52517,2024-03-19,Damaged
945,58449,2022-11-22,Not as Described
946,45236,2020-08-16,Damaged
947,103926,2023-03-04,Changed Mind
948,38126,2023-07-21,Damaged
949,106409,2020-01-07,Damaged
950,78730,2021-05-03,Wrong Item
951,65640,2024-05-23,Damaged
952,53498,2024-08-06,Changed Mind
953,91922,2020-07-27,Damaged
954,105858,2021-07-29,Wrong Item
955,73785,2023-01-03,Damaged
956,58079,2020-09-26,Arrived Late
957,90818,2024-07-04,Arrived Late
958,59814,2023-07-01,Changed Mind
959,19455,2023-07-18,Changed Mind
960,79366,2022-03-21,Wrong Item
961,102905,2023-12-31,Not as Described
962,19544,2024-04-21,Arrived Late
963,106768,2020-03-06,Wrong Item
964,99713,2021-07-28,Damaged
965,44642,2023-07-03,Wrong Item
966,106218,2023-01-14,Changed Mind
967,88600,2020-11-26,Not as Described
968,89991,2023-05-08,Wrong Item
969,59324,2022-03-09,Damaged
970,33884,2023-01-25,Damaged
971,44682,2021-05-03,Damaged
972,100106,2021-01-12,Wrong Item
973,89277,2024-11-11,Arrived Late
974,38896,2021-01-23,Not as Described
975,100254,2022-07-11,Damaged
976,4907,2022-09-06,Arrived Late
977,102743,2020-02-02,Arrived Late
978,115588,2022-04-08,Damaged
979,29441,2021-03-05,Arrived Late
980,19305,2020-12-30,Not as Described
981,74113,2023-11-28,Arrived Late
982,21806,2021-08-18,Damaged
983,44583,2021-02-06,Wrong Item
984,88375,2022-12-14,Wrong Item
985,24403,2023-12-28,Wrong Item
986,83980,2021-07-10,Arrived Late
987,28844,2021-04-07,Arrived Late
988,71240,2022-08-12,Not as Described
989,111143,2020-01-31,Wrong Item
990,867,2020-04-10,Changed Mind
991,6975,2020-07-02,Wrong Item
992,89293,2021-10-04,Not as Described
993,92347,2020-11-05,Not as Described
994,36240,2020-07-25,Changed Mind
995,89241,2021-12-18,Wrong Item
996,25398,2024-04-24,Not as Described
997,13952,2023-01-17,Arrived Late
998,46264,2022-11-05,Arrived Late
999,44830,2020-05-09,Wrong Item
1000,28979,2021-04-24,Changed Mind
1001,119190,2021-02-03,Damaged
1002,86001,2021-01-08,Wrong Item
1003,26592,2024-05-08,Not as Described
1004,41817,2024-10-24,Arrived Late
1005,52698,2021-11-02,Damaged
1006,92310,2023-05-31,Arrived Late
1007,51738,2024-08-15,Not as Described
1008,76089,2022-05-14,Changed Mind
1009,83965,2022-07-28,Arrived Late
1010,74080,2024-11-16,Changed Mind
1011,39893,2023-04-07,Arrived Late
1012,31452,2021-04-18,Changed Mind
1013,544,2024-08-09,Damaged
1014,12331,2021-01-06,Not as Described
1015,95187,2023-05-06,Arrived Late
1016,20183,2021-04-02,Not as Described
1017,48579,2024-04-06,Not as Described
1018,35433,2022-06-27,Arrived Late
1019,7129,2023-09-25,Wrong Item
1020,75988,2023-03-22,Wrong Item
1021,64339,2021-06-13,Changed Mind
1022,61209,2020-04-27,Damaged
1023,34253,2024-11-02,Wrong Item
1024,91095,2023-10-09,Changed Mind
1025,8243,2021-05-26,Damaged
1026,34293,2024-10-29,Damaged
1027,20598,2023-02-02,Changed Mind
1028,18380,2023-04-21,Not as Described
1029,11115,2023-07-17,Damaged
1030,53664,2020-03-02,Damaged
1031,38145,2022-02-16,Not as Described
1032,80593,2020-03-10,Not as Described
1033,75230,2021-02-01,Wrong Item
1034,108571,2020-06-03,Arrived Late
1035,9401,2023-05-03,Wrong Item
1036,56294,2023-09-16,Damaged
1037,104721,2020-05-26,Wrong Item
1038,92614,2020-05-11,Changed Mind
1039,3557,2021-07-14,Damaged
1040,74787,2022-07-07,Changed Mind
1041,52934,2024-11-16,Damaged
1042,107312,2023-06-01,Changed Mind
1043,117524,2020-07-14,Not as Described
1044,10093,2021-10-12,Changed Mind
1045,49472,2020-05-04,Wrong Item
1046,32565,2022-11-19,Wrong Item
1047,51836,2023-02-13,Wrong Item
1048,110520,2023-11-11,Wrong Item
1049,116322,2024-01-06,Not as Described
1050,59385,2021-10-02,Changed Mind
1051,77792,2023-03-04,Arrived Late
1052,27219,2022-08-16,Arrived Late
1053,66977,2023-04-14,Changed Mind
1054,89333,2022-11-08,Not as Described
1055,42649,2020-12-28,Wrong Item
1056,69605,2022-09-29,Wrong Item
1057,1593,2021-09-25,Changed Mind
1058,48205,2021-05-01,Changed Mind
1059,31790,2023-05-07,Damaged
1060,19519,2024-07-27,Wrong Item
1061,35906,2020-11-04,Damaged
1062,99010,2022-05-08,Damaged
1063,109087,2020-09-20,Changed Mind
1064,41602,2021-06-22,Not as Described
1065,107549,2024-06-27,Changed Mind
1066,38567,2020-10-15,Changed Mind
1067,11542,2023-08-07,Damaged
1068,72857,2021-01-15,Wrong Item
1069,108268,2022-08-28,Arrived Late
1070,93094,2024-02-08,Wrong Item
1071,38308,2020-07-24,Changed Mind
1072,30145,2023-11-23,Wrong Item
1073,53120,2020-02-10,Arrived Late
1074,119630,2022-01-31,Arrived Late
1075,94998,2023-08-21,Arrived Late
1076,118834,2024-03-30,Not as Described
1077,15467,2022-06-25,Arrived Late
1078,59237,2022-08-29,Damaged
1079,104312,2024-10-29,Not as Described
1080,61624,2022-10-19,Wrong Item
1081,32043,2023-11-17,Wrong Item
1082,73841,2024-12-08,Wrong Item
1083,84844,2024-11-03,Not as Described
1084,29257,2020-04-28,Not as Described
1085,13621,2021-11-29,Not as Described
1086,16070,2023-04-05,Not as Described
1087,20672,2024-09-27,Wrong Item
1088,93954,2022-12-24,Changed Mind
1089,88306,2021-03-28,Arrived Late
1090,43868,2022-08-09,Arrived Late
1091,33493,2024-05-05,Damaged
1092,34455,2020-11-03,Changed Mind
1093,40248,2024-07-17,Arrived Late
1094,106225,2020-11-21,Not as Described
1095,5780,2022-06-06,Wrong Item
1096,16602,2024-05-11,Changed Mind
1097,79927,2021-04-02,Arrived Late
1098,69362,2020-08-02,Changed Mind
1099,51899,2020-02-26,Damaged
1100,54167,2023-10-09,Arrived Late
1101,13135,2023-01-15,Arrived Late
1102,104355,2022-05-08,Wrong Item
1103,41243,2022-08-17,Changed Mind
1104,53012,2023-09-01,Damaged
1105,32562,2022-11-27,Wrong Item
1106,77868,2022-02-12,Not as Described
1107,35268,2022-10-16,Wrong Item
1108,104996,2022-06-14,Damaged
1109,84627,2023-10-03,Not as Described
1110,119294,2022-04-07,Changed Mind
1111,31814,2020-07-21,Arrived Late
1112,805,2022-12-11,Arrived Late
1113,87304,2021-10-03,Wrong Item
1114,80767,2023-10-31,Arrived Late
1115,117994,2020-04-16,Changed Mind
1116,11627,2024-04-11,Not as Described
1117,94766,2024-07-21,Arrived Late
1118,80007,2022-06-27,Not as Described
1119,9130,2020-11-02,Not as Described
1120,64343,2024-02-18,Changed Mind
1121,88947,2020-05-02,Arrived Late
1122,56452,2024-02-12,Damaged
1123,72905,2022-02-16,Damaged
1124,2889,2024-10-30,Damaged
1125,48258,2022-10-15,Damaged
1126,38648,2020-01-31,Not as Described
1127,54495,2020-12-30,Not as Described
1128,54924,2023-07-24,Wrong Item
1129,8076,2020-05-12,Wrong Item
1130,75105,2024-11-14,Damaged
1131,88125,2024-05-19,Not as Described
1132,95373,2020-12-25,Wrong Item
1133,79691,2022-06-12,Changed Mind
1134,93402,2023-07-04,Not as Described
1135,89366,2023-03-21,Wrong Item
1136,54171,2023-03-30,Damaged
1137,99181,2021-01-18,Arrived Late
1138,71346,2023-03-17,Damaged
1139,68163,2024-03-19,Damaged
1140,92588,2020-11-08,Changed Mind
1141,74569,2023-10-30,Changed Mind
1142,18119,2021-07-15,Damaged
1143,13757,2023-05-06,Not as Described
1144,5449,2022-04-03,Damaged
1145,95121,2021-02-24,Arrived Late
1146,47070,2022-06-06,Wrong Item
1147,91113,2023-09-26,Arrived Late
1148,6761,2021-12-06,Arrived Late
1149,26494,2020-02-12,Arrived Late
1150,18929,2020-11-24,Not as Described
1151,74297,2022-10-13,Damaged
1152,36443,2022-11-24,Not as Described
1153,72123,2023-01-11,Damaged
1154,110983,2023-05-18,Arrived Late
1155,52378,2025-01-25,Wrong Item
1156,3495,2022-01-20,Changed Mind
1157,58812,2021-06-03,Changed Mind
1158,47111,2020-02-16,Not as Described
1159,45015,2021-04-24,Damaged
1160,73219,2022-03-30,Damaged
1161,13362,2020-03-23,Wrong Item
1162,89089,2021-01-20,Not as Described
1163,65433,2021-01-07,Changed Mind
1164,61254,2024-08-03,Wrong Item
1165,94602,2020-03-03,Changed Mind
1166,87344,2020-08-13,Changed Mind
1167,117505,2024-11-05,Changed Mind
1168,42610,2020-12-21,Damaged
1169,54243,2022-03-03,Changed Mind
1170,99738,2022-05-06,Damaged
1171,58255,2023-07-07,Not as Described
1172,100321,2022-03-22,Wrong Item
1173,36803,2024-07-01,Wrong Item
1174,66619,2021-07-19,Arrived Late
1175,22645,2020-05-01,Damaged
1176,29558,2020-04-17,Arrived Late
1177,32453,2022-07-28,Arrived Late
1178,86179,2024-10-24,Arrived Late
1179,29749,2020-11-10,Wrong Item
1180,94319,2020-04-06,Damaged
1181,60530,2021-04-21,Not as Described
1182,29006,2023-03-07,Damaged
1183,107212,2023-03-28,Damaged
1184,117201,2020-05-13,Not as Described
1185,56822,2024-03-14,Not as Described
1186,14107,2021-07-07,Not as Described
1187,97287,2024-11-08,Wrong Item
1188,15572,2023-07-29,Arrived Late
1189,46564,2023-07-05,Changed Mind
1190,43223,2022-02-03,Wrong Item
1191,95204,2023-10-22,Wrong Item
1192,55251,2022-06-13,Damaged
1193,113612,2021-08-30,Not as Described
1194,104406,2024-10-09,Arrived Late
1195,59074,2021-09-25,Wrong Item
1196,23208,2020-07-24,Damaged
1197,129,2021-03-28,Arrived Late
1198,28600,2022-07-06,Changed Mind
1199,114128,2024-09-29,Not as Described
1200,59729,2024-09-01,Wrong Item
1201,8380,2023-12-25,Arrived Late
1202,109731,2020-09-25,Wrong Item
1203,2688,2024-09-11,Wrong Item
1204,24365,2023-07-24,Changed Mind
1205,3246,2022-06-25,Damaged
1206,29171,2021-04-12,Damaged
1207,69340,2020-04-04,Not as Described
1208,44296,2022-09-24,Wrong Item
1209,47138,2024-09-14,Not as Described
1210,28451,2023-06-06,Wrong Item
1211,62107,2024-02-08,Not as Described
1212,81000,2021-07-25,Wrong Item
1213,83149,2023-06-10,Changed Mind
1214,91205,2021-09-26,Damaged
1215,15821,2024-06-25,Damaged
1216,22256,2024-04-07,Arrived Late
1217,116701,2021-10-09,Wrong Item
1218,69950,2023-04-13,Wrong Item
1219,105846,2024-11-19,Changed Mind
1220,39593,2020-03-16,Not as Described
1221,61120,2020-03-10,Changed Mind
1222,21886,2021-06-20,Damaged
1223,2505,2024-08-18,Not as Described
1224,87322,2021-09-27,Wrong Item
1225,45678,2023-02-13,Damaged
1226,7434,2020-04-11,Arrived Late
1227,42219,2023-12-28,Changed Mind
1228,104095,2023-02-09,Wrong Item
1229,2133,2020-11-29,Not as Described
1230,86894,2023-03-09,Changed Mind
1231,51958,2023-02-20,Damaged
1232,981,2023-11-29,Not as Described
1233,21777,2022-03-07,Not as Described
1234,103323,2024-07-03,Not as Described
1235,30169,2022-10-29,Wrong Item
1236,74123,2020-06-28,Wrong Item
1237,9282,2022-04-27,Changed Mind
1238,74707,2022-03-30,Changed Mind
1239,27912,2020-07-31,Damaged
1240,56521,2020-06-19,Not as Described
1241,107582,2020-03-16,Arrived Late
1242,18315,2024-08-08,Not as Described
1243,82532,2022-11-26,Wrong Item
1244,59928,2021-07-06,Wrong Item
1245,116539,2020-09-28,Arrived Late
1246,87642,2023-04-01,Not as Described
1247,115608,2021-04-24,Damaged
1248,78691,2020-11-06,Not as Described
1249,103704,2023-07-21,Wrong Item
1250,39046,2022-11-09,Not as Described
1251,7749,2023-06-16,Damaged
1252,29631,2021-01-29,Not as Described
1253,101029,2022-10-29,Damaged
1254,15667,2023-08-11,Damaged
1255,107785,2020-10-22,Changed Mind
1256,117711,2024-06-05,Wrong Item
1257,85607,2023-04-11,Damaged
1258,59359,2021-04-01,Not as Described
1259,99514,2021-09-09,Wrong Item
1260,187,2021-06-24,Changed Mind
1261,35749,2024-07-06,Damaged
1262,12424,2021-09-14,Wrong Item
1263,28818,2023-08-08,Changed Mind
1264,77690,2023-12-13,Not as Described
1265,73868,2022-09-02,Changed Mind
1266,14766,2021-06-26,Not as Described
1267,3138,2022-03-19,Damaged
1268,24133,2021-10-23,Wrong Item
1269,33895,2023-02-21,Not as Described
1270,37688,2020-08-25,Arrived Late
1271,58671,2021-11-16,Arrived Late
1272,71004,2022-07-12,Not as Described
1273,26421,2023-03-14,Changed Mind
1274,60088,2023-03-04,Damaged
1275,7330,2020-06-10,Not as Described
1276,73126,2023-05-10,Arrived Late
1277,46726,2021-12-04,Not as Described
1278,51996,2023-09-16,Damaged
1279,61280,2020-10-13,Damaged
1280,90379,2024-01-11,Arrived Late
1281,81292,2023-04-22,Not as Described
1282,101274,2021-11-15,Arrived Late
1283,6185,2020-06-20,Arrived Late
1284,20474,2022-09-19,Not as Described
1285,59182,2020-12-31,Wrong Item
1286,65806,2021-06-21,Arrived Late
1287,74098,2021-11-20,Damaged
1288,105067,2023-07-08,Wrong Item
1289,90237,2021-10-28,Not as Described
1290,111030,2024-08-13,Arrived Late
1291,50098,2024-02-29,Wrong Item
1292,29711,2020-10-14,Arrived Late
1293,35474,2024-03-03,Arrived Late
1294,77821,2020-09-25,Damaged
1295,80076,2022-12-28,Damaged
1296,788,2023-04-04,Arrived Late
1297,92124,2022-11-20,Changed Mind
1298,7150,2024-02-17,Not as Described
1299,76115,2024-11-28,Not as Described
1300,99688,2022-05-01,Not as Described
1301,36083,2021-11-24,Damaged
1302,108828,2022-05-07,Damaged
1303,70482,2024-07-31,Damaged
1304,111239,2023-05-06,Not as Described
1305,85080,2023-07-23,Wrong Item
1306,66428,2021-11-28,Arrived Late
1307,21166,2022-03-27,Not as Described
1308,50508,2020-12-25,Wrong Item
1309,32363,2023-06-30,Wrong Item
1310,61148,2024-04-14,Changed Mind
1311,7120,2023-12-18,Not as Described
1312,38813,2022-11-27,Damaged
1313,30905,2022-07-04,Arrived Late
1314,105722,2022-02-28,Wrong Item
1315,87871,2020-04-01,Wrong Item
1316,114133,2024-06-20,Not as Described
1317,31295,2024-10-17,Arrived Late
1318,64046,2021-04-06,Arrived Late
1319,41961,2023-03-27,Not as Described
1320,79224,2020-09-29,Changed Mind
1321,27858,2024-01-26,Not as Described
1322,87962,2020-10-25,Damaged
1323,23726,2023-03-20,Changed Mind
1324,105588,2023-02-26,Damaged
1325,13126,2023-11-10,Arrived Late
1326,87060,2021-11-25,Wrong Item
1327,62823,2023-10-08,Arrived Late
1328,55940,2021-05-19,Damaged
1329,64150,2021-03-20,Not as Described
1330,53690,2023-04-07,Damaged
1331,53515,2024-12-02,Changed Mind
1332,95754,2022-03-21,Wrong Item
1333,108418,2023-04-01,Arrived Late
1334,106429,2020-11-20,Changed Mind
1335,113824,2022-12-19,Not as Described
1336,55020,2023-12-15,Wrong Item
1337,51796,2023-10-16,Not as Described
1338,14132,2021-12-15,Changed Mind
1339,26492,2022-11-22,Wrong Item
1340,49044,2024-10-29,Changed Mind
1341,103218,2024-06-13,Damaged
1342,448,2021-01-18,Not as Described
1343,67846,2021-12-25,Changed Mind
1344,65352,2024-01-09,Changed Mind
