order_id,customer_id,order_date,order_status,payment_method,shipping_cost
437,3218,2021-11-11 15:08:57,Completed,Google Pay,8.78
438,3343,2020-11-26 15:44:40,Completed,Debit Card,16.01
439,3717,2021-04-28 17:55:17,Completed,Debit Card,17.91
440,4133,2020-11-30 22:12:55,Completed,Apple Pay,3.61
441,592,2022-08-10 10:28:01,Completed,Debit Card,18.9
442,2482,2021-10-12 02:21:55,Completed,Google Pay,15.96
443,1565,2020-03-14 00:42:21,Completed,Credit Card,0.78
444,992,2021-10-05 09:33:20,Completed,Debit Card,20.69
445,585,2020-07-27 05:30:40,Completed,PayPal,11.31
446,975,2023-08-03 20:27:03,Returned,PayPal,16.54
447,87,2022-07-21 17:41:19,Completed,PayPal,9.69
448,1708,2022-08-01 19:58:17,Completed,Apple Pay,15.48
449,3920,2020-05-10 02:25:02,Completed,Apple Pay,24.43
450,4096,2022-09-20 01:28:41,Completed,PayPal,0.78
451,3880,2023-04-07 06:52:00,Completed,Google Pay,19.24
452,3463,2024-12-29 03:11:31,Returned,Google Pay,22.02
453,4017,2020-03-25 21:43:58,Completed,Apple Pay,0.97
454,3994,2020-09-26 18:24:41,Cancelled,Apple Pay,6.3
455,755,2020-09-14 18:17:42,Completed,Debit Card,18.11
456,771,2023-11-13 15:51:37,Returned,Apple Pay,18.73
457,1978,2023-12-29 00:00:57,Completed,Credit Card,8.07
458,4528,2023-11-02 19:50:06,Completed,Debit Card,15.34
459,778,2020-02-01 23:34:20,Completed,Debit Card,14.84
460,232,2024-04-22 00:03:24,Completed,Apple Pay,1.73
461,1485,2023-12-10 01:12:08,Completed,PayPal,17.43
462,3180,2024-07-22 05:55:21,Completed,Credit Card,6.33
463,964,2024-05-24 10:39:10,Completed,Apple Pay,4.35
464,3701,2022-06-30 12:42:16,Completed,Debit Card,1.0
465,4925,2022-10-26 16:08:18,Completed,Apple Pay,2.74
466,1269,2020-08-26 16:09:47,Completed,Debit Card,12.05
467,2041,2020-01-18 16:27:49,Returned,Apple Pay,19.39
468,1447,2023-03-16 10:15:00,Completed,Credit Card,7.56
469,1831,2022-11-22 13:29:15,Completed,Google Pay,21.14
470,1874,2023-10-13 12:43:50,Completed,Credit Card,2.54
471,1141,2021-02-14 02:33:32,Completed,Google Pay,14.07
472,3589,2024-03-21 11:18:06,Cancelled,PayPal,19.86
473,3523,2020-03-04 19:23:40,Completed,Google Pay,22.44
474,3018,2024-08-15 13:09:05,Completed,Credit Card,10.47
475,275,2022-05-16 12:27:21,Completed,Apple Pay,13.93
476,3460,2020-07-26 23:18:00,Completed,Credit Card,2.18
477,2930,2024-01-14 14:38:37,Completed,Apple Pay,12.68
478,1993,2021-03-03 06:46:36,Returned,Credit Card,0.6
479,708,2024-11-07 05:38:40,Completed,Debit Card,16.62
480,3655,2024-08-23 02:39:47,Completed,PayPal,13.93
481,3915,2020-07-26 14:22:36,Completed,Debit Card,14.55
482,950,2024-10-04 19:45:55,Completed,Credit Card,5.81
483,1208,2022-07-22 03:12:18,Cancelled,Debit Card,18.67
484,3201,2020-02-04 18:39:24,Completed,PayPal,1.5
485,100,2020-12-16 07:26:30,Completed,Google Pay,16.65
486,4798,2024-07-06 06:23:11,Completed,Credit Card,7.58
487,1123,2022-09-19 17:49:24,Completed,Debit Card,21.51
488,1750,2021-08-09 04:01:55,Completed,Apple Pay,11.96
489,1755,2020-11-03 17:28:50,Completed,Debit Card,9.7
490,4436,2020-08-08 08:04:10,Completed,Debit Card,16.68
491,4177,2021-03-27 18:00:16,Returned,Credit Card,11.94
492,595,2024-10-24 23:45:22,Completed,Debit Card,6.18
493,3388,2023-01-28 19:59:06,Completed,Debit Card,20.7
494,3330,2020-07-04 09:32:33,Completed,Apple Pay,1.07
495,2626,2023-05-11 01:39:32,Completed,Credit Card,4.82
496,3062,2023-04-29 02:23:15,Completed,Apple Pay,15.16
497,1841,2021-01-30 14:08:27,Completed,Apple Pay,15.37
498,4175,2023-06-17 01:12:37,Cancelled,Debit Card,6.03
499,4271,2022-06-12 15:04:26,Returned,Apple Pay,19.33
500,3546,2020-04-06 01:06:56,Completed,Apple Pay,1.66
501,696,2021-03-28 06:01:21,Completed,Credit Card,9.24
502,3222,2022-05-22 12:27:43,Completed,Apple Pay,16.25
503,2798,2022-07-31 22:22:04,Completed,Google Pay,15.13
504,2525,2023-12-30 23:10:11,Completed,Google Pay,12.19
505,4830,2024-10-06 10:37:14,Completed,Google Pay,14.98
506,4703,2021-03-02 11:23:41,Completed,Apple Pay,8.43
507,4012,2022-11-29 19:56:30,Completed,Google Pay,12.92
508,516,2022-02-20 16:07:45,Completed,PayPal,23.35
509,2368,2024-05-14 10:40:15,Completed,Debit Card,7.83
510,2656,2022-01-13 20:03:38,Completed,Google Pay,4.78
511,2510,2021-08-19 01:06:53,Cancelled,PayPal,12.94
512,3372,2022-05-15 08:06:57,Returned,PayPal,14.94
513,1543,2021-03-08 17:17:45,Completed,PayPal,4.75
514,2962,2024-08-13 08:18:21,Completed,Google Pay,8.03
515,3791,2024-12-12 10:21:05,Completed,Google Pay,4.34
516,2388,2022-02-06 11:40:40,Completed,Debit Card,14.95
517,2764,2021-07-22 19:16:21,Completed,Apple Pay,9.37
518,3209,2024-02-13 19:15:19,Completed,PayPal,23.31
519,3761,2024-07-27 16:05:26,Completed,PayPal,3.66
520,4965,2020-08-11 20:27:21,Completed,PayPal,3.11
521,3085,2024-09-06 21:55:54,Completed,Apple Pay,0.08
522,1548,2022-03-02 16:04:28,Returned,Apple Pay,11.37
523,4511,2024-12-18 03:08:50,Completed,PayPal,12.78
524,3445,2021-09-10 20:41:02,Completed,PayPal,1.27
525,3504,2024-03-01 00:12:32,Completed,Google Pay,2.7
526,3582,2023-04-17 00:12:49,Completed,PayPal,2.99
527,1484,2021-01-16 21:19:33,Completed,PayPal,19.0
528,447,2020-05-07 11:45:44,Completed,Credit Card,6.93
529,4494,2024-07-20 21:05:33,Completed,PayPal,3.19
530,786,2023-08-08 00:50:33,Completed,Debit Card,1.0
531,4642,2020-07-05 00:58:05,Completed,Credit Card,2.79
532,2271,2022-06-01 22:36:03,Completed,Apple Pay,6.02
533,1806,2024-11-07 20:17:40,Completed,PayPal,23.2
534,2897,2022-01-04 08:27:10,Completed,Debit Card,0.57
535,4786,2022-09-11 00:11:24,Completed,Debit Card,4.3
536,3140,2021-09-23 03:18:22,Completed,Google Pay,15.41
537,1314,2020-10-10 06:42:20,Completed,Google Pay,18.51
538,2210,2024-02-19 17:57:21,Completed,Credit Card,2.39
539,3330,2021-11-17 12:58:39,Returned,Debit Card,11.49
540,1357,2021-06-23 04:18:43,Cancelled,Debit Card,6.99
541,26,2022-01-11 20:02:12,Completed,PayPal,10.88
542,4913,2023-04-16 10:41:14,Completed,Apple Pay,5.33
543,823,2020-09-11 18:08:58,Completed,Apple Pay,17.81
544,3626,2021-04-12 05:33:28,Returned,Apple Pay,21.26
545,3115,2020-03-12 12:59:12,Completed,Google Pay,19.13
546,1681,2024-03-07 02:22:29,Completed,Apple Pay,19.74
547,4293,2022-11-29 10:53:53,Completed,PayPal,0.52
548,4158,2023-04-20 03:58:12,Completed,Apple Pay,15.16
549,3056,2021-03-24 23:52:27,Completed,Credit Card,15.02
550,3094,2021-06-07 03:26:45,Cancelled,Apple Pay,5.18
551,2575,2023-01-02 13:23:02,Completed,Apple Pay,6.85
552,2382,2021-12-18 08:48:53,Completed,Apple Pay,15.01
553,3848,2020-03-16 10:08:53,Completed,Google Pay,6.1
554,530,2023-11-06 01:53:28,Completed,Credit Card,9.72
555,2828,2023-01-21 23:47:49,Completed,Apple Pay,0.51
556,3575,2023-10-15 14:01:45,Completed,Apple Pay,2.24
557,2089,2022-12-17 21:54:52,Completed,Debit Card,6.73
558,2129,2024-01-26 17:50:21,Completed,Debit Card,4.21
559,4797,2024-05-25 18:58:29,Completed,Google Pay,13.27
560,1604,2020-04-22 18:13:29,Completed,Apple Pay,9.11
561,1873,2020-10-06 12:50:08,Completed,Debit Card,2.31
562,4529,2020-06-04 13:07:20,Cancelled,PayPal,1.98
563,2091,2023-11-08 17:38:49,Completed,Debit Card,7.33
564,3571,2022-05-15 07:28:07,Completed,Debit Card,5.73
565,2553,2021-06-01 16:44:36,Completed,Google Pay,1.67
566,756,2020-06-11 00:19:39,Completed,Google Pay,16.37
567,1442,2022-06-14 12:57:18,Completed,Google Pay,11.76
568,3468,2021-06-05 17:29:10,Completed,Debit Card,0.43
569,1601,2020-08-27 09:04:33,Completed,Credit Card,19.32
570,2205,2021-07-09 07:07:09,Completed,Google Pay,3.1
571,3790,2024-09-15 11:22:37,Completed,PayPal,18.08
572,1252,2024-07-16 00:22:31,Completed,Debit Card,6.14
573,72,2022-10-08 05:23:16,Completed,Debit Card,19.16
574,4205,2020-03-05 08:50:34,Completed,Google Pay,12.61
575,466,2023-05-08 12:16:47,Completed,Debit Card,4.18
576,3843,2021-04-29 09:26:53,Completed,Debit Card,6.05
577,4989,2023-02-14 19:44:02,Completed,Google Pay,19.58
578,3789,2022-02-02 15:21:01,Completed,Apple Pay,4.38
579,901,2022-02-10 04:14:13,Completed,Debit Card,16.0
580,347,2020-07-27 09:24:06,Completed,Apple Pay,3.4
581,2353,2023-12-02 13:42:10,Completed,Google Pay,19.97
582,3236,2024-09-05 18:30:59,Completed,Google Pay,18.16
583,4302,2023-12-20 17:43:28,Completed,Google Pay,8.85
584,4961,2024-11-29 03:25:26,Completed,Apple Pay,18.79
585,4289,2023-06-20 14:41:48,Completed,Debit Card,12.58
586,4094,2021-01-27 05:07:29,Completed,Credit Card,5.17
587,4914,2023-02-15 18:52:49,Completed,PayPal,2.89
588,3379,2023-04-03 14:39:25,Completed,Apple Pay,7.49
589,196,2022-09-04 06:11:18,Completed,Apple Pay,4.97
590,132,2021-10-31 18:05:47,Completed,Apple Pay,19.38
591,1206,2023-10-29 21:59:25,Cancelled,Google Pay,19.76
592,1146,2022-07-27 04:40:29,Returned,Apple Pay,6.11
593,135,2021-12-06 11:40:37,Returned,Apple Pay,6.32
594,3271,2023-12-19 21:30:19,Completed,Apple Pay,9.29
595,1677,2023-12-10 10:06:01,Completed,Debit Card,10.4
596,421,2022-02-01 07:48:54,Completed,Debit Card,22.43
597,830,2022-07-06 19:58:08,Completed,PayPal,1.33
598,3811,2023-04-15 23:46:03,Completed,Apple Pay,1.95
599,2409,2023-01-07 05:53:43,Completed,Google Pay,13.79
600,332,2024-01-29 15:01:04,Returned,Credit Card,8.81
601,1585,2022-08-22 04:45:35,Completed,Google Pay,4.15
602,830,2021-03-29 10:00:09,Completed,Google Pay,6.74
603,203,2024-05-01 23:34:25,Completed,Debit Card,15.77
604,3042,2020-03-15 23:59:51,Completed,Apple Pay,10.09
605,3771,2022-12-13 20:39:30,Completed,Google Pay,8.16
606,3015,2020-06-07 04:35:53,Completed,Google Pay,14.64
607,3592,2024-02-23 15:53:21,Completed,Apple Pay,19.09
608,297,2024-08-29 13:04:36,Completed,Google Pay,12.65
609,1257,2023-03-20 04:07:47,Cancelled,PayPal,16.52
610,3604,2022-04-09 20:51:21,Completed,Debit Card,3.56
611,1609,2020-10-16 12:43:13,Completed,Google Pay,9.6
612,3231,2021-11-15 06:06:06,Completed,Credit Card,1.1
613,100,2021-02-17 00:52:32,Completed,Debit Card,10.46
614,1587,2023-07-21 09:41:47,Completed,Debit Card,10.67
615,4655,2022-03-03 17:12:17,Completed,Debit Card,0.01
616,543,2021-05-22 15:20:54,Completed,Credit Card,6.64
617,3954,2020-07-24 07:57:31,Cancelled,Debit Card,11.71
618,1357,2024-03-13 04:42:09,Completed,Credit Card,2.0
619,3766,2022-11-30 20:19:58,Completed,Google Pay,18.2
620,3049,2023-12-27 21:40:44,Completed,PayPal,14.43
621,4489,2022-10-24 03:18:45,Completed,PayPal,13.17
622,4832,2024-06-03 17:36:37,Completed,PayPal,20.15
623,2010,2021-12-03 18:36:42,Completed,Credit Card,10.85
624,2230,2022-10-16 12:54:27,Completed,Google Pay,7.51
625,3316,2020-06-08 08:12:12,Returned,Google Pay,7.51
626,2111,2020-11-26 20:58:37,Completed,Debit Card,13.88
627,1794,2022-02-11 19:15:03,Completed,Apple Pay,22.63
628,808,2024-08-11 14:03:13,Completed,Google Pay,9.07
629,3276,2023-07-26 16:38:33,Completed,Google Pay,8.28
630,665,2022-01-23 09:40:38,Completed,Debit Card,15.58
631,544,2022-09-02 10:19:50,Completed,Credit Card,10.89
632,3541,2021-04-23 14:29:52,Completed,Apple Pay,11.83
633,251,2022-11-03 00:52:36,Completed,PayPal,2.96
634,1931,2024-02-20 13:33:26,Completed,Apple Pay,23.2
635,3247,2021-10-26 23:07:37,Completed,Apple Pay,10.75
636,1927,2022-06-09 00:34:19,Completed,Debit Card,15.26
637,1351,2022-11-10 06:16:26,Completed,Debit Card,14.95
638,4862,2023-03-16 19:47:49,Completed,Credit Card,2.52
639,675,2020-01-27 09:03:00,Cancelled,Debit Card,13.51
640,4036,2020-10-13 19:30:30,Completed,Debit Card,24.8
641,18,2024-01-03 23:49:33,Completed,Debit Card,0.82
642,2388,2023-02-13 12:07:43,Returned,PayPal,16.65
643,717,2020-05-05 14:40:01,Returned,Debit Card,22.32
644,2705,2020-11-06 14:24:05,Completed,Credit Card,24.91
645,675,2020-05-02 18:21:23,Completed,Google Pay,0.01
646,1575,2021-06-11 23:13:34,Completed,Apple Pay,20.6
647,4018,2020-11-30 02:38:58,Completed,PayPal,14.83
648,4310,2020-08-10 17:05:41,Completed,Google Pay,7.11
649,533,2023-12-07 10:18:46,Completed,Google Pay,21.31
650,1290,2024-05-18 17:05:23,Completed,Credit Card,12.41
651,1834,2022-05-31 09:59:00,Completed,Credit Card,9.83
652,2775,2021-05-20 19:44:01,Completed,Apple Pay,20.26
653,2939,2024-04-30 00:32:08,Completed,PayPal,7.34
654,3286,2023-07-22 14:04:19,Completed,Debit Card,19.86
655,2534,2022-10-11 17:46:51,Completed,Debit Card,6.02
656,1219,2021-04-27 05:58:24,Completed,Credit Card,1.99
657,4815,2020-12-31 17:42:03,Completed,Debit Card,2.69
658,3678,2021-01-26 19:25:26,Completed,Debit Card,18.07
659,2315,2022-10-30 18:00:48,Completed,PayPal,14.48
660,3946,2023-09-14 12:55:05,Completed,Apple Pay,3.07
661,4523,2024-12-30 19:54:38,Completed,PayPal,23.44
662,1719,2024-01-10 06:27:28,Completed,Credit Card,9.11
663,3202,2021-08-17 22:25:31,Completed,PayPal,1.65
664,258,2022-02-22 12:02:59,Completed,Apple Pay,4.66
665,4077,2023-12-11 01:21:32,Completed,Apple Pay,19.59
666,2651,2023-10-28 21:31:08,Completed,Debit Card,20.39
667,3460,2022-09-05 00:19:20,Completed,Google Pay,21.7
668,1508,2020-01-24 02:40:10,Completed,Debit Card,23.86
669,3407,2020-10-16 14:42:49,Returned,Apple Pay,21.89
670,2741,2021-04-05 08:11:25,Completed,Credit Card,22.11
671,1967,2024-05-12 03:58:37,Completed,Google Pay,12.38
672,2277,2021-09-20 09:15:16,Returned,Debit Card,10.45
673,76,2023-01-25 17:47:39,Completed,PayPal,20.01
674,3056,2022-11-13 13:56:59,Completed,Credit Card,2.61
675,4105,2021-09-18 16:49:43,Completed,Debit Card,3.7
676,4137,2022-04-29 13:36:51,Completed,Google Pay,9.77
677,4332,2021-09-03 00:06:28,Completed,Apple Pay,19.24
678,323,2023-11-14 11:43:00,Completed,Google Pay,13.68
679,4414,2023-11-19 02:21:45,Completed,Credit Card,7.11
680,147,2023-06-19 13:11:44,Completed,Google Pay,15.68
681,515,2024-01-14 06:35:39,Completed,Apple Pay,23.23
682,4987,2024-11-11 19:46:47,Completed,Debit Card,23.08
683,4841,2021-11-23 12:35:40,Completed,Apple Pay,6.62
684,318,2021-12-13 22:44:28,Completed,Google Pay,6.35
685,2174,2020-01-14 07:30:50,Completed,Google Pay,5.73
686,1817,2023-10-27 18:30:10,Completed,Debit Card,9.92
687,3523,2020-05-28 09:31:25,Completed,Credit Card,20.06
688,2242,2024-07-20 23:42:06,Completed,Google Pay,23.5
689,134,2024-04-07 21:19:42,Returned,PayPal,19.22
690,420,2024-03-22 23:50:03,Completed,Google Pay,5.34
691,4525,2022-06-12 09:48:51,Completed,Credit Card,21.38
692,3187,2024-10-08 04:54:07,Completed,PayPal,4.43
693,1641,2020-02-14 03:40:30,Completed,Apple Pay,1.99
694,2012,2024-01-30 21:17:31,Completed,Credit Card,2.49
695,2116,2021-06-09 03:14:26,Completed,PayPal,16.8
696,3405,2021-05-17 21:15:57,Completed,Apple Pay,5.1
697,1343,2023-01-27 22:08:47,Completed,Credit Card,19.13
698,2366,2022-08-19 13:25:39,Completed,Google Pay,17.29
699,562,2020-08-24 19:48:19,Completed,Debit Card,21.83
700,28,2022-01-14 06:14:54,Returned,Credit Card,19.47
701,2213,2021-07-10 01:00:21,Completed,Credit Card,19.12
702,2766,2021-01-12 07:09:04,Completed,Google Pay,19.15
703,4380,2023-12-16 15:04:32,Completed,Google Pay,3.05
704,2280,2020-09-15 16:55:11,Completed,PayPal,19.73
705,2894,2021-07-02 01:13:42,Completed,Apple Pay,20.17
706,4468,2022-02-16 13:55:29,Completed,Credit Card,22.77
707,708,2020-07-16 01:54:20,Completed,Debit Card,3.65
708,1314,2024-06-10 01:36:23,Completed,Google Pay,4.85
709,2879,2020-04-02 13:14:12,Completed,PayPal,21.34
710,3543,2020-11-17 18:41:35,Completed,Google Pay,19.4
711,3297,2021-10-21 18:42:29,Cancelled,Debit Card,4.75
712,3961,2024-12-26 17:45:30,Cancelled,Credit Card,24.4
713,1858,2024-03-15 23:17:04,Completed,Google Pay,19.27
714,3173,2022-09-28 02:01:02,Completed,PayPal,4.98
715,344,2020-04-23 00:39:02,Completed,Apple Pay,4.7
716,4678,2023-01-09 06:08:42,Completed,Credit Card,24.69
717,3052,2022-11-18 09:12:44,Completed,Apple Pay,18.74
718,61,2022-09-06 04:47:28,Completed,Apple Pay,2.13
719,787,2024-06-05 04:21:01,Completed,Google Pay,19.15
720,4857,2021-02-25 19:46:02,Completed,Apple Pay,12.36
721,4519,2022-11-24 12:40:54,Completed,Credit Card,15.62
722,267,2022-09-12 02:13:21,Completed,Debit Card,7.8
723,3487,2022-06-30 17:18:58,Completed,Credit Card,21.47
724,450,2022-07-21 16:54:57,Completed,Debit Card,17.4
725,3110,2021-04-20 11:14:52,Completed,PayPal,8.5
726,3376,2020-08-19 03:27:38,Completed,Google Pay,9.09
727,4082,2022-08-16 02:51:43,Completed,PayPal,10.17
728,215,2022-06-04 22:42:50,Completed,PayPal,4.62
729,763,2021-03-02 23:07:48,Completed,Google Pay,15.07
730,821,2023-01-31 08:21:27,Completed,Credit Card,2.38
731,2165,2022-11-03 00:49:31,Completed,PayPal,22.21
732,1497,2024-11-25 20:20:46,Completed,Debit Card,14.56
733,646,2021-12-20 07:20:11,Returned,Credit Card,6.91
734,4508,2024-08-08 18:43:31,Completed,Credit Card,20.29
735,4497,2024-11-28 19:13:18,Completed,Google Pay,7.43
736,4525,2022-07-13 10:38:33,Completed,Credit Card,22.38
737,334,2022-08-27 00:22:03,Completed,Apple Pay,2.32
738,2731,2022-04-15 21:41:12,Completed,Credit Card,3.42
739,773,2020-01-13 10:57:59,Completed,Credit Card,22.29
740,349,2023-12-28 19:48:40,Completed,PayPal,10.15
741,876,2022-04-01 02:18:47,Completed,Debit Card,14.77
742,4598,2022-02-08 04:35:14,Completed,Credit Card,8.35
743,1517,2024-11-02 20:51:01,Completed,Credit Card,15.77
744,138,2024-01-01 05:16:42,Completed,Debit Card,18.22
745,1038,2021-06-10 05:06:41,Completed,Google Pay,5.96
746,3342,2020-01-17 10:11:21,Completed,Google Pay,21.88
747,4725,2021-08-05 16:44:16,Completed,Apple Pay,13.69
748,487,2023-08-28 02:28:41,Completed,Debit Card,15.33
749,3183,2021-08-20 23:44:12,Completed,Google Pay,7.32
750,1116,2023-06-10 19:14:29,Completed,Google Pay,10.29
751,4738,2022-06-12 17:41:23,Completed,PayPal,6.23
752,1022,2023-07-29 14:11:10,Completed,PayPal,16.21
753,4077,2020-01-05 12:18:59,Completed,Credit Card,10.14
754,1567,2022-02-24 20:17:27,Cancelled,Debit Card,14.42
755,4754,2021-01-07 18:09:03,Completed,Debit Card,3.31
756,330,2021-12-18 05:50:40,Completed,Debit Card,18.62
757,592,2023-05-11 08:21:52,Completed,Debit Card,24.13
758,2266,2020-12-15 21:04:31,Completed,Google Pay,0.07
759,1722,2020-12-10 03:55:56,Completed,Credit Card,10.33
760,2797,2021-10-03 01:20:12,Completed,Apple Pay,3.61
761,1010,2023-02-19 16:30:07,Returned,PayPal,24.43
762,3103,2024-05-31 01:26:53,Completed,PayPal,11.09
763,1652,2021-03-29 08:14:48,Completed,Debit Card,9.73
764,1541,2022-01-24 06:07:54,Completed,Apple Pay,12.22
765,2244,2023-09-21 02:41:50,Completed,Credit Card,6.3
766,3550,2023-12-11 07:13:03,Completed,Debit Card,1.54
767,489,2023-11-26 06:42:05,Completed,Google Pay,7.23
768,3387,2020-12-09 01:14:59,Completed,PayPal,3.52
769,2289,2021-07-04 02:33:23,Completed,Apple Pay,19.23
770,3877,2024-07-03 09:16:06,Completed,Credit Card,14.66
771,2850,2022-07-30 23:54:33,Completed,Debit Card,11.23
772,2258,2024-01-21 11:24:39,Completed,Apple Pay,6.74
773,3936,2021-11-16 06:34:02,Completed,Apple Pay,22.62
774,141,2021-12-29 07:41:38,Completed,Apple Pay,9.61
775,4520,2024-05-02 13:48:56,Completed,Debit Card,2.75
776,3038,2024-06-09 21:14:47,Completed,PayPal,17.25
777,2227,2024-05-23 15:34:45,Completed,PayPal,18.66
778,167,2020-07-14 15:13:03,Completed,Google Pay,23.93
779,878,2022-01-19 11:05:48,Completed,PayPal,6.3
780,2002,2024-09-23 07:15:02,Completed,Google Pay,14.36
781,4342,2021-07-22 09:32:06,Returned,Apple Pay,24.44
782,28,2021-04-08 05:25:33,Completed,Credit Card,8.18
783,4538,2023-07-28 01:03:03,Completed,Google Pay,8.53
784,3941,2021-08-23 22:22:35,Completed,Debit Card,2.71
785,2510,2023-08-12 23:00:48,Completed,PayPal,17.4
786,2228,2024-12-26 05:40:12,Completed,Debit Card,15.72
787,4929,2024-10-22 01:32:06,Completed,Google Pay,8.92
788,3113,2024-01-06 00:01:10,Completed,Google Pay,4.91
789,2007,2022-10-05 20:30:34,Completed,Credit Card,21.44
790,2924,2024-01-04 12:55:33,Completed,Debit Card,13.31
791,4040,2021-12-08 01:25:19,Completed,Apple Pay,23.94
792,135,2020-08-24 22:58:29,Completed,Credit Card,14.13
793,1123,2021-12-19 15:18:30,Completed,Apple Pay,21.66
794,1680,2023-12-22 04:13:24,Completed,Apple Pay,13.37
795,595,2020-11-14 19:32:26,Completed,Google Pay,11.03
796,1112,2021-11-16 18:58:57,Completed,Debit Card,5.46
797,794,2020-04-23 18:16:36,Completed,PayPal,0.29
798,4813,2023-06-25 03:33:14,Completed,Credit Card,24.78
799,4823,2023-10-29 14:16:08,Completed,Debit Card,2.34
800,1940,2021-01-04 00:48:42,Completed,Credit Card,20.14
801,4902,2024-07-26 01:30:03,Completed,Debit Card,1.1
802,2270,2024-08-08 01:29:12,Completed,Debit Card,16.43
803,53,2024-02-29 23:27:09,Completed,Debit Card,19.89
804,2710,2020-11-06 23:30:57,Returned,Credit Card,12.59
805,1879,2024-11-23 13:25:26,Completed,PayPal,0.0
806,2859,2023-01-13 20:22:06,Completed,Apple Pay,13.91
807,1346,2020-03-24 13:45:44,Completed,Credit Card,24.52
808,4684,2020-03-07 08:49:16,Completed,PayPal,4.81
809,1286,2021-12-28 16:40:32,Completed,Credit Card,18.31
810,1605,2021-10-11 13:27:28,Completed,Debit Card,3.32
811,3776,2020-07-09 09:00:24,Completed,Apple Pay,5.64
812,1102,2020-04-07 20:07:55,Completed,Credit Card,18.14
813,1673,2023-02-13 02:50:23,Completed,PayPal,20.87
814,3538,2021-04-23 05:48:48,Completed,Credit Card,20.84
815,1304,2024-01-11 19:52:22,Completed,Apple Pay,0.19
816,3069,2020-04-19 03:26:44,Completed,Google Pay,4.38
817,3444,2020-12-03 04:10:03,Completed,Credit Card,19.11
818,1735,2020-08-15 11:09:32,Cancelled,Debit Card,10.38
819,3561,2021-12-13 06:39:00,Completed,Debit Card,6.65
820,4262,2024-09-20 07:36:01,Completed,Google Pay,23.75
821,4848,2024-12-24 11:01:37,Returned,PayPal,22.16
822,1290,2024-07-13 12:00:36,Completed,Google Pay,5.39
823,3679,2023-08-13 01:49:13,Completed,Debit Card,15.27
824,3647,2022-05-17 08:49:32,Cancelled,PayPal,6.51
825,1755,2020-03-03 05:22:37,Completed,Debit Card,10.15
826,3077,2024-07-21 13:52:36,Completed,Apple Pay,23.18
827,4763,2020-12-24 08:56:03,Completed,Debit Card,22.52
828,1883,2024-07-15 15:50:29,Completed,Credit Card,14.0
