shipment_id,order_id,shipped_date,delivered_date,carrier
617,652,2021-05-23,2021-05-24,UPS
618,653,2024-05-05,2024-05-11,DHL
619,654,2023-07-25,2023-07-28,Canada Post
620,655,2022-10-13,2022-10-21,DHL
621,656,2021-04-27,2021-05-07,USPS
622,657,2021-01-03,2021-01-04,FedEx
623,658,2021-01-30,2021-02-02,FedEx
624,659,2022-11-01,2022-11-04,USPS
625,660,2023-09-18,2023-09-20,Canada Post
626,661,2025-01-03,2025-01-04,UPS
627,662,2024-01-15,2024-01-25,Canada Post
628,663,2021-08-22,2021-08-24,UPS
629,664,2022-02-23,2022-02-28,DHL
630,665,2023-12-15,2023-12-20,Canada Post
631,666,2023-11-01,2023-11-11,USPS
632,667,2022-09-10,2022-09-16,DHL
633,668,2020-01-25,2020-01-27,USPS
634,669,2020-10-20,2020-10-30,UPS
635,670,2021-04-10,2021-04-15,DHL
636,671,2024-05-17,2024-05-22,Canada Post
637,672,2021-09-20,2021-09-28,Canada Post
638,673,2023-01-27,2023-02-03,DHL
639,674,2022-11-14,2022-11-16,FedEx
640,675,2021-09-20,2021-09-23,DHL
641,676,2022-04-30,2022-05-08,Canada Post
642,677,2021-09-05,2021-09-11,USPS
643,678,2023-11-14,2023-11-21,FedEx
644,679,2023-11-22,2023-11-30,DHL
645,680,2023-06-24,2023-07-03,UPS
646,681,2024-01-14,2024-01-19,FedEx
647,682,2024-11-12,2024-11-18,UPS
648,683,2021-11-25,2021-11-27,DHL
649,684,2021-12-13,2021-12-23,DHL
650,685,2020-01-15,2020-01-23,USPS
651,686,2023-11-01,2023-11-06,UPS
652,687,2020-05-31,2020-06-09,FedEx
653,688,2024-07-24,2024-07-30,USPS
654,689,2024-04-12,2024-04-13,DHL
655,690,2024-03-24,2024-04-02,Canada Post
656,691,2022-06-14,2022-06-22,UPS
657,692,2024-10-08,2024-10-13,DHL
658,693,2020-02-15,2020-02-20,UPS
659,694,2024-02-02,2024-02-11,USPS
660,695,2021-06-11,2021-06-13,USPS
661,696,2021-05-19,2021-05-26,Canada Post
662,697,2023-01-31,2023-02-05,FedEx
663,698,2022-08-20,2022-08-26,DHL
664,699,2020-08-27,2020-09-06,USPS
665,700,2022-01-17,2022-01-25,DHL
666,701,2021-07-15,2021-07-16,Canada Post
667,702,2021-01-17,2021-01-27,FedEx
668,703,2023-12-19,2023-12-29,FedEx
669,704,2020-09-15,2020-09-21,USPS
670,705,2021-07-07,2021-07-11,DHL
671,706,2022-02-18,2022-02-27,USPS
672,707,2020-07-16,2020-07-18,USPS
673,708,2024-06-12,2024-06-14,DHL
674,709,2020-04-07,2020-04-13,UPS
675,710,2020-11-17,2020-11-20,UPS
676,713,2024-03-20,2024-03-29,UPS
677,714,2022-09-29,2022-10-04,Canada Post
678,715,2020-04-27,2020-05-03,FedEx
679,716,2023-01-09,2023-01-12,Canada Post
680,717,2022-11-22,2022-11-23,FedEx
681,718,2022-09-07,2022-09-16,USPS
682,719,2024-06-08,2024-06-18,UPS
683,720,2021-02-27,2021-03-05,Canada Post
684,721,2022-11-25,2022-11-30,UPS
685,722,2022-09-14,2022-09-15,FedEx
686,723,2022-06-30,2022-07-04,FedEx
687,724,2022-07-23,2022-08-02,DHL
688,725,2021-04-21,2021-04-26,DHL
689,726,2020-08-19,2020-08-28,FedEx
690,727,2022-08-16,2022-08-23,DHL
691,728,2022-06-05,2022-06-13,FedEx
692,729,2021-03-03,2021-03-11,FedEx
693,730,2023-02-04,2023-02-14,FedEx
694,731,2022-11-08,2022-11-10,FedEx
695,732,2024-11-25,2024-12-05,UPS
696,733,2021-12-22,2021-12-30,FedEx
697,734,2024-08-08,2024-08-15,Canada Post
698,735,2024-12-02,2024-12-06,USPS
699,736,2022-07-14,2022-07-20,USPS
700,737,2022-08-31,2022-09-03,FedEx
701,738,2022-04-20,2022-04-22,USPS
702,739,2020-01-14,2020-01-18,Canada Post
703,740,2023-12-31,2024-01-08,FedEx
704,741,2022-04-04,2022-04-05,FedEx
705,742,2022-02-08,2022-02-13,UPS
706,743,2024-11-04,2024-11-12,Canada Post
707,744,2024-01-04,2024-01-11,USPS
708,745,2021-06-11,2021-06-17,USPS
709,746,2020-01-19,2020-01-21,Canada Post
710,747,2021-08-06,2021-08-10,FedEx
711,748,2023-09-01,2023-09-06,USPS
712,749,2021-08-22,2021-08-23,USPS
713,750,2023-06-11,2023-06-21,USPS
714,751,2022-06-16,2022-06-25,USPS
715,752,2023-07-30,2023-08-01,Canada Post
716,753,2020-01-10,2020-01-17,USPS
717,755,2021-01-11,2021-01-19,USPS
718,756,2021-12-19,2021-12-27,USPS
719,757,2023-05-16,2023-05-25,DHL
720,758,2020-12-20,2020-12-28,FedEx
721,759,2020-12-11,2020-12-12,UPS
722,760,2021-10-03,2021-10-04,USPS
723,761,2023-02-24,2023-03-05,Canada Post
724,762,2024-06-05,2024-06-08,FedEx
725,763,2021-03-30,2021-04-01,Canada Post
726,764,2022-01-24,2022-02-03,Canada Post
727,765,2023-09-24,2023-09-25,USPS
728,766,2023-12-14,2023-12-22,USPS
729,767,2023-12-01,2023-12-08,UPS
730,768,2020-12-14,2020-12-22,USPS
731,769,2021-07-04,2021-07-09,DHL
732,770,2024-07-04,2024-07-09,FedEx
733,771,2022-08-01,2022-08-02,UPS
734,772,2024-01-24,2024-01-26,Canada Post
735,773,2021-11-20,2021-11-22,DHL
736,774,2021-12-29,2022-01-03,FedEx
737,775,2024-05-03,2024-05-04,USPS
738,776,2024-06-12,2024-06-17,DHL
739,777,2024-05-27,2024-06-04,DHL
740,778,2020-07-14,2020-07-22,DHL
741,779,2022-01-19,2022-01-24,USPS
742,780,2024-09-25,2024-10-01,FedEx
743,781,2021-07-24,2021-07-25,Canada Post
744,782,2021-04-11,2021-04-16,FedEx
745,783,2023-08-02,2023-08-03,Canada Post
746,784,2021-08-25,2021-08-30,USPS
747,785,2023-08-14,2023-08-18,DHL
748,786,2024-12-28,2025-01-05,UPS
749,787,2024-10-25,2024-11-04,USPS
750,788,2024-01-09,2024-01-11,FedEx
751,789,2022-10-09,2022-10-13,Canada Post
752,790,2024-01-08,2024-01-12,DHL
753,791,2021-12-11,2021-12-19,Canada Post
754,792,2020-08-27,2020-08-29,UPS
755,793,2021-12-19,2021-12-20,FedEx
756,794,2023-12-23,2024-01-01,Canada Post
757,795,2020-11-14,2020-11-22,FedEx
758,796,2021-11-16,2021-11-20,Canada Post
759,797,2020-04-26,2020-05-02,FedEx
760,798,2023-06-27,2023-07-05,UPS
761,799,2023-10-29,2023-11-07,USPS
762,800,2021-01-04,2021-01-07,Canada Post
763,801,2024-07-29,2024-08-05,FedEx
764,802,2024-08-09,2024-08-17,Canada Post
765,803,2024-03-01,2024-03-02,UPS
766,804,2020-11-08,2020-11-17,UPS
767,805,2024-11-28,2024-12-02,Canada Post
768,806,2023-01-17,2023-01-18,Canada Post
769,807,2020-03-27,2020-03-29,DHL
770,808,2020-03-12,2020-03-18,DHL
771,809,2022-01-02,2022-01-03,UPS
772,810,2021-10-14,2021-10-23,USPS
773,811,2020-07-14,2020-07-19,Canada Post
774,812,2020-04-07,2020-04-13,FedEx
775,813,2023-02-14,2023-02-20,Canada Post
776,814,2021-04-23,2021-04-25,USPS
777,815,2024-01-12,2024-01-22,DHL
778,816,2020-04-19,2020-04-25,Canada Post
779,817,2020-12-03,2020-12-10,FedEx
780,819,2021-12-17,2021-12-23,FedEx
781,820,2024-09-20,2024-09-24,Canada Post
782,821,2024-12-25,2025-01-03,UPS
783,822,2024-07-14,2024-07-15,Canada Post
784,823,2023-08-15,2023-08-16,UPS
785,825,2020-03-03,2020-03-10,USPS
786,826,2024-07-22,2024-07-26,UPS
787,827,2020-12-24,2021-01-03,DHL
788,828,2024-07-18,2024-07-27,USPS
789,829,2024-12-13,2024-12-19,Canada Post
790,830,2024-08-06,2024-08-09,Canada Post
791,831,2020-06-07,2020-06-09,DHL
792,832,2020-08-20,2020-08-26,DHL
793,833,2022-11-24,2022-12-04,UPS
794,834,2022-03-25,2022-03-26,FedEx
795,836,2021-03-13,2021-03-16,UPS
796,837,2024-05-28,2024-05-31,USPS
797,838,2023-08-05,2023-08-10,UPS
798,839,2023-12-02,2023-12-09,DHL
799,840,2020-04-04,2020-04-13,UPS
800,841,2020-03-19,2020-03-27,Canada Post
801,842,2024-12-26,2024-12-30,USPS
802,843,2024-02-04,2024-02-10,Canada Post
803,844,2023-03-05,2023-03-08,FedEx
804,845,2020-03-24,2020-03-29,Canada Post
805,847,2022-06-22,2022-06-30,FedEx
806,848,2024-08-25,2024-09-02,FedEx
807,849,2024-08-06,2024-08-07,FedEx
808,850,2020-08-28,2020-09-05,FedEx
809,851,2024-04-09,2024-04-15,USPS
810,852,2023-03-28,2023-04-05,UPS
811,853,2023-12-23,2023-12-24,FedEx
812,854,2020-01-09,2020-01-11,FedEx
813,855,2022-12-12,2022-12-15,USPS
814,856,2022-05-05,2022-05-08,DHL
815,857,2024-10-17,2024-10-19,UPS
816,858,2022-04-18,2022-04-27,UPS
817,859,2023-02-22,2023-02-24,USPS
818,860,2024-11-29,2024-12-04,DHL
819,861,2020-05-05,2020-05-07,FedEx
820,862,2022-01-19,2022-01-28,UPS
821,863,2023-12-02,2023-12-08,Canada Post
822,864,2024-06-23,2024-06-25,DHL
823,865,2022-04-14,2022-04-18,DHL
824,866,2022-02-26,2022-03-08,USPS
825,867,2024-07-07,2024-07-14,USPS
826,868,2021-07-10,2021-07-15,DHL
827,869,2022-02-15,2022-02-17,DHL
828,870,2024-07-04,2024-07-14,Canada Post
829,871,2021-04-29,2021-05-05,DHL
830,872,2022-07-07,2022-07-13,USPS
831,873,2023-06-24,2023-06-25,FedEx
832,874,2023-08-01,2023-08-05,DHL
833,875,2023-09-04,2023-09-06,USPS
834,876,2020-09-14,2020-09-20,Canada Post
835,877,2022-06-26,2022-07-06,FedEx
836,878,2022-06-24,2022-07-04,Canada Post
837,879,2023-02-25,2023-03-07,USPS
838,880,2022-07-06,2022-07-07,Canada Post
839,881,2020-09-19,2020-09-29,USPS
840,882,2022-05-20,2022-05-30,UPS
841,883,2024-04-20,2024-04-22,DHL
842,884,2023-02-21,2023-02-24,UPS
843,885,2024-05-30,2024-05-31,USPS
844,886,2022-10-30,2022-11-03,UPS
845,887,2022-11-23,2022-11-26,FedEx
846,888,2022-06-26,2022-07-03,UPS
847,889,2021-10-15,2021-10-22,USPS
848,890,2022-03-14,2022-03-15,Canada Post
849,891,2023-05-12,2023-05-13,UPS
850,892,2020-10-11,2020-10-13,Canada Post
851,893,2024-06-23,2024-06-25,DHL
852,894,2024-08-19,2024-08-21,UPS
853,895,2022-01-24,2022-01-26,DHL
854,896,2024-03-15,2024-03-22,Canada Post
855,897,2021-12-02,2021-12-07,DHL
856,898,2020-08-31,2020-09-06,USPS
857,899,2024-03-28,2024-04-06,UPS
858,901,2024-06-20,2024-06-28,UPS
859,902,2021-10-12,2021-10-18,USPS
860,903,2024-12-26,2025-01-01,FedEx
861,904,2020-12-17,2020-12-27,UPS
862,905,2024-06-19,2024-06-24,UPS
863,906,2022-11-04,2022-11-13,Canada Post
864,907,2022-04-04,2022-04-08,USPS
865,908,2021-01-08,2021-01-17,Canada Post
866,910,2021-02-24,2021-02-25,USPS
867,911,2020-08-13,2020-08-22,Canada Post
868,912,2022-06-13,2022-06-16,UPS
869,913,2021-12-22,2021-12-28,FedEx
870,914,2020-03-22,2020-03-23,UPS
871,916,2021-10-31,2021-11-05,UPS
872,917,2020-08-20,2020-08-21,Canada Post
873,918,2022-11-20,2022-11-29,USPS
874,919,2020-04-24,2020-05-04,FedEx
875,920,2023-06-20,2023-06-29,UPS
876,922,2023-08-29,2023-09-02,FedEx
877,923,2024-06-02,2024-06-12,DHL
878,924,2023-08-22,2023-08-24,UPS
879,925,2020-06-23,2020-06-28,UPS
880,926,2023-04-30,2023-05-07,FedEx
881,927,2020-03-30,2020-04-05,FedEx
882,928,2020-08-14,2020-08-22,FedEx
883,929,2020-11-10,2020-11-20,Canada Post
884,930,2022-11-27,2022-11-30,UPS
885,931,2024-05-01,2024-05-10,Canada Post
886,932,2020-12-04,2020-12-09,UPS
887,933,2023-08-15,2023-08-17,UPS
888,935,2020-05-09,2020-05-13,USPS
889,936,2020-01-17,2020-01-27,UPS
890,937,2022-12-04,2022-12-07,USPS
891,938,2024-07-01,2024-07-11,DHL
892,939,2021-12-28,2021-12-30,Canada Post
893,940,2020-06-16,2020-06-18,FedEx
894,941,2020-02-28,2020-03-05,FedEx
895,942,2023-02-18,2023-02-27,UPS
896,943,2022-06-22,2022-06-25,Canada Post
897,944,2023-11-13,2023-11-14,UPS
898,945,2023-06-07,2023-06-13,Canada Post
899,946,2024-11-18,2024-11-22,FedEx
900,947,2024-09-15,2024-09-23,USPS
901,948,2020-10-06,2020-10-12,Canada Post
902,949,2023-02-16,2023-02-20,USPS
903,950,2022-02-13,2022-02-21,USPS
904,951,2022-07-06,2022-07-13,UPS
905,952,2024-11-07,2024-11-08,DHL
906,953,2021-06-29,2021-07-08,Canada Post
907,954,2022-07-06,2022-07-16,FedEx
908,955,2023-06-14,2023-06-23,USPS
909,956,2023-06-22,2023-06-23,USPS
910,957,2024-01-13,2024-01-22,DHL
911,958,2023-11-24,2023-12-03,UPS
912,959,2023-10-07,2023-10-14,UPS
913,960,2024-10-12,2024-10-18,FedEx
914,961,2022-10-11,2022-10-21,USPS
915,962,2024-06-05,2024-06-12,FedEx
916,963,2020-02-29,2020-03-07,Canada Post
917,964,2023-06-21,2023-07-01,FedEx
918,965,2023-09-15,2023-09-20,Canada Post
919,966,2023-06-19,2023-06-25,DHL
920,967,2021-04-02,2021-04-12,FedEx
921,968,2024-09-06,2024-09-14,UPS
922,969,2023-06-18,2023-06-27,USPS
923,970,2020-02-18,2020-02-24,DHL
924,971,2020-11-04,2020-11-08,DHL
925,972,2022-09-05,2022-09-15,USPS
926,973,2022-02-21,2022-02-23,FedEx
927,974,2024-08-10,2024-08-16,Canada Post
928,975,2024-04-30,2024-05-08,USPS
929,977,2020-01-06,2020-01-09,USPS
930,978,2023-09-13,2023-09-22,USPS
931,979,2020-07-18,2020-07-21,Canada Post
932,980,2024-04-15,2024-04-16,Canada Post
933,981,2022-11-10,2022-11-16,Canada Post
934,982,2023-03-11,2023-03-14,USPS
935,983,2020-09-05,2020-09-15,DHL
936,984,2022-09-30,2022-10-08,FedEx
937,985,2024-06-14,2024-06-22,FedEx
938,986,2023-07-03,2023-07-04,USPS
939,987,2021-11-19,2021-11-25,UPS
940,988,2023-10-06,2023-10-11,UPS
941,989,2021-05-20,2021-05-28,Canada Post
942,991,2021-02-11,2021-02-14,DHL
943,992,2024-09-25,2024-09-26,USPS
944,993,2024-01-16,2024-01-18,Canada Post
945,994,2024-10-23,2024-10-29,DHL
946,995,2020-03-11,2020-03-21,Canada Post
947,997,2021-09-22,2021-09-28,FedEx
948,998,2022-09-03,2022-09-04,UPS
949,999,2021-09-26,2021-09-30,USPS
950,1000,2020-12-05,2020-12-14,Canada Post
951,1001,2023-12-15,2023-12-19,Canada Post
952,1002,2020-11-16,2020-11-19,FedEx
953,1004,2022-01-12,2022-01-16,DHL
954,1005,2021-02-18,2021-02-26,UPS
955,1006,2022-12-10,2022-12-20,DHL
956,1007,2023-10-27,2023-10-30,FedEx
957,1008,2022-07-12,2022-07-13,Canada Post
958,1009,2021-06-08,2021-06-11,UPS
959,1010,2023-05-15,2023-05-24,DHL
960,1011,2023-09-05,2023-09-08,UPS
961,1012,2022-01-08,2022-01-10,Canada Post
962,1013,2020-11-13,2020-11-22,USPS
963,1014,2021-03-16,2021-03-23,FedEx
964,1015,2024-05-15,2024-05-24,Canada Post
965,1016,2020-02-14,2020-02-18,DHL
966,1017,2024-07-26,2024-08-03,FedEx
967,1018,2022-03-26,2022-03-29,DHL
968,1019,2021-06-20,2021-06-25,UPS
969,1020,2023-09-26,2023-09-29,DHL
970,1021,2024-08-02,2024-08-03,FedEx
971,1022,2021-07-09,2021-07-11,FedEx
972,1023,2023-06-27,2023-07-01,Canada Post
973,1024,2023-10-29,2023-11-02,DHL
974,1025,2024-08-23,2024-08-31,Canada Post
975,1026,2023-11-13,2023-11-14,FedEx
976,1027,2024-03-23,2024-03-29,USPS
977,1028,2021-04-01,2021-04-04,Canada Post
978,1029,2023-03-14,2023-03-15,DHL
979,1030,2021-07-16,2021-07-26,DHL
980,1031,2021-05-13,2021-05-19,DHL
981,1032,2020-02-18,2020-02-22,DHL
982,1033,2020-11-22,2020-11-26,UPS
983,1034,2020-08-16,2020-08-23,USPS
984,1035,2020-08-17,2020-08-22,Canada Post
985,1036,2023-05-24,2023-06-02,Canada Post
986,1037,2024-09-29,2024-10-01,UPS
987,1038,2021-12-31,2022-01-07,DHL
988,1039,2022-06-17,2022-06-21,USPS
989,1040,2021-01-31,2021-02-10,UPS
990,1041,2021-12-17,2021-12-24,USPS
991,1042,2022-02-21,2022-02-28,USPS
992,1043,2022-07-15,2022-07-19,Canada Post
993,1044,2024-05-13,2024-05-16,DHL
994,1045,2022-06-04,2022-06-13,FedEx
995,1046,2024-04-28,2024-05-04,USPS
996,1047,2023-10-05,2023-10-11,Canada Post
997,1048,2021-12-31,2022-01-03,UPS
998,1049,2024-01-25,2024-01-29,UPS
999,1050,2020-03-25,2020-03-26,DHL
1000,1051,2020-09-01,2020-09-07,Canada Post
1001,1052,2024-03-21,2024-03-29,USPS
1002,1053,2024-08-13,2024-08-20,USPS
1003,1054,2023-09-20,2023-09-29,DHL
1004,1055,2021-02-08,2021-02-18,Canada Post
1005,1056,2024-03-16,2024-03-19,FedEx
1006,1057,2022-09-17,2022-09-21,DHL
1007,1058,2022-01-08,2022-01-11,USPS
1008,1059,2020-04-03,2020-04-08,UPS
1009,1060,2023-03-29,2023-04-07,UPS
1010,1061,2024-11-05,2024-11-06,DHL
1011,1062,2021-06-06,2021-06-13,Canada Post
1012,1063,2022-12-02,2022-12-07,FedEx
1013,1064,2024-06-18,2024-06-24,DHL
1014,1065,2021-09-04,2021-09-10,FedEx
1015,1066,2021-08-02,2021-08-12,USPS
1016,1067,2024-07-18,2024-07-24,Canada Post
1017,1068,2021-11-21,2021-11-22,FedEx
1018,1069,2020-11-19,2020-11-22,FedEx
1019,1070,2020-09-09,2020-09-13,UPS
1020,1071,2024-02-14,2024-02-17,Canada Post
1021,1072,2023-04-26,2023-04-28,Canada Post
1022,1073,2023-06-10,2023-06-15,USPS
1023,1074,2022-12-02,2022-12-06,DHL
1024,1075,2020-11-13,2020-11-16,Canada Post
1025,1076,2020-11-25,2020-11-29,FedEx
1026,1077,2023-02-11,2023-02-18,Canada Post
1027,1078,2024-05-31,2024-06-10,DHL
1028,1079,2022-10-07,2022-10-17,FedEx
1029,1080,2022-06-16,2022-06-19,FedEx
1030,1081,2022-08-13,2022-08-22,FedEx
1031,1082,2024-11-28,2024-12-02,FedEx
1032,1083,2024-02-06,2024-02-15,FedEx
1033,1085,2024-12-16,2024-12-23,Canada Post
1034,1086,2020-09-27,2020-09-30,DHL
1035,1087,2020-10-02,2020-10-09,FedEx
1036,1088,2022-10-14,2022-10-23,FedEx
1037,1089,2021-06-25,2021-07-01,UPS
1038,1090,2023-07-27,2023-08-06,DHL
1039,1091,2020-10-31,2020-11-03,FedEx
1040,1092,2022-09-15,2022-09-17,USPS
1041,1093,2021-04-11,2021-04-12,Canada Post
1042,1094,2020-04-23,2020-04-27,Canada Post
1043,1095,2024-07-06,2024-07-08,USPS
1044,1096,2024-01-09,2024-01-12,FedEx
1045,1097,2024-01-28,2024-01-30,USPS
1046,1098,2022-01-03,2022-01-05,FedEx
1047,1099,2023-06-08,2023-06-11,FedEx
1048,1101,2024-12-21,2024-12-30,UPS
1049,1102,2024-08-01,2024-08-06,DHL
1050,1103,2021-03-06,2021-03-09,USPS
1051,1105,2023-08-03,2023-08-10,FedEx
1052,1106,2022-06-13,2022-06-15,DHL
1053,1107,2021-01-05,2021-01-14,Canada Post
1054,1108,2022-10-29,2022-11-08,DHL
1055,1109,2020-05-02,2020-05-03,UPS
1056,1110,2023-03-08,2023-03-15,Canada Post
1057,1111,2020-08-17,2020-08-23,FedEx
1058,1112,2022-10-13,2022-10-17,Canada Post
1059,1113,2022-10-06,2022-10-16,DHL
1060,1114,2021-10-01,2021-10-09,UPS
1061,1115,2020-11-10,2020-11-20,Canada Post
1062,1116,2024-06-22,2024-06-24,USPS
1063,1117,2024-03-08,2024-03-14,FedEx
1064,1118,2023-08-12,2023-08-19,UPS
1065,1119,2022-07-02,2022-07-11,FedEx
1066,1120,2021-02-11,2021-02-14,DHL
1067,1121,2023-02-23,2023-03-02,UPS
1068,1122,2024-06-25,2024-07-03,Canada Post
1069,1123,2024-08-16,2024-08-19,UPS
1070,1124,2020-07-19,2020-07-23,Canada Post
1071,1125,2020-01-27,2020-01-30,USPS
1072,1126,2023-03-19,2023-03-28,FedEx
1073,1127,2022-01-31,2022-02-07,USPS
1074,1129,2024-07-16,2024-07-19,FedEx
1075,1130,2024-06-01,2024-06-03,USPS
1076,1131,2021-07-16,2021-07-22,DHL
1077,1132,2022-03-19,2022-03-27,DHL
1078,1133,2024-02-14,2024-02-22,UPS
1079,1134,2020-04-16,2020-04-17,FedEx
1080,1135,2024-05-07,2024-05-10,FedEx
1081,1136,2022-01-20,2022-01-29,DHL
1082,1137,2021-07-22,2021-07-25,Canada Post
1083,1138,2021-07-01,2021-07-05,DHL
1084,1139,2021-09-09,2021-09-16,UPS
1085,1141,2022-10-14,2022-10-24,USPS
1086,1142,2024-10-29,2024-10-30,USPS
1087,1143,2021-06-18,2021-06-28,FedEx
1088,1144,2024-12-24,2025-01-03,USPS
1089,1145,2024-09-16,2024-09-22,USPS
1090,1146,2022-10-12,2022-10-21,FedEx
1091,1147,2024-11-30,2024-12-07,UPS
1092,1148,2022-08-15,2022-08-22,DHL
1093,1149,2023-12-09,2023-12-13,Canada Post
1094,1150,2022-06-24,2022-07-02,UPS
1095,1151,2022-11-03,2022-11-07,FedEx
1096,1152,2024-03-27,2024-04-05,DHL
1097,1153,2021-07-17,2021-07-24,USPS
1098,1154,2023-09-26,2023-09-27,USPS
1099,1155,2023-10-04,2023-10-14,DHL
1100,1156,2022-02-06,2022-02-16,FedEx
1101,1157,2024-03-26,2024-03-28,USPS
1102,1158,2021-03-08,2021-03-17,FedEx
1103,1159,2022-01-29,2022-01-31,FedEx
1104,1160,2021-02-24,2021-03-06,FedEx
1105,1161,2024-08-29,2024-09-03,FedEx
1106,1162,2022-04-06,2022-04-13,FedEx
1107,1163,2024-06-02,2024-06-06,USPS
1108,1164,2023-09-24,2023-09-26,DHL
1109,1165,2024-05-20,2024-05-28,USPS
1110,1166,2023-05-15,2023-05-24,Canada Post
1111,1167,2021-09-23,2021-09-29,USPS
1112,1168,2022-01-05,2022-01-06,USPS
1113,1169,2024-11-18,2024-11-21,FedEx
1114,1170,2022-12-18,2022-12-22,Canada Post
1115,1171,2020-10-18,2020-10-20,UPS
1116,1172,2021-06-07,2021-06-09,DHL
1117,1173,2020-10-18,2020-10-24,UPS
1118,1174,2024-05-10,2024-05-18,DHL
1119,1175,2020-01-17,2020-01-26,Canada Post
1120,1176,2020-09-13,2020-09-22,UPS
1121,1177,2020-10-17,2020-10-24,DHL
1122,1178,2023-05-22,2023-06-01,Canada Post
1123,1180,2023-07-03,2023-07-07,Canada Post
1124,1181,2020-06-16,2020-06-19,Canada Post
1125,1182,2020-12-26,2021-01-04,USPS
1126,1183,2021-02-08,2021-02-13,USPS
1127,1184,2023-10-20,2023-10-29,Canada Post
1128,1185,2023-09-22,2023-09-28,FedEx
1129,1186,2020-04-26,2020-04-27,UPS
1130,1187,2023-03-31,2023-04-08,FedEx
1131,1188,2021-07-14,2021-07-22,DHL
1132,1189,2024-06-09,2024-06-17,FedEx
1133,1190,2021-07-01,2021-07-09,FedEx
1134,1191,2024-10-05,2024-10-14,DHL
1135,1192,2022-11-16,2022-11-26,USPS
1136,1193,2021-02-24,2021-02-26,UPS
1137,1194,2021-02-05,2021-02-14,DHL
1138,1195,2021-08-29,2021-09-06,FedEx
1139,1196,2023-04-02,2023-04-03,FedEx
1140,1197,2021-11-02,2021-11-04,UPS
1141,1198,2024-12-20,2024-12-30,UPS
1142,1199,2021-12-17,2021-12-23,UPS
1143,1200,2021-08-20,2021-08-29,DHL
1144,1201,2022-10-12,2022-10-13,FedEx
1145,1203,2020-08-21,2020-08-26,DHL
1146,1204,2020-06-21,2020-06-29,FedEx
1147,1205,2024-02-03,2024-02-05,USPS
1148,1206,2020-07-09,2020-07-14,Canada Post
1149,1207,2023-10-10,2023-10-14,UPS
1150,1208,2020-03-10,2020-03-15,FedEx
1151,1209,2022-05-27,2022-05-31,USPS
1152,1210,2022-12-04,2022-12-06,DHL
1153,1211,2020-01-27,2020-02-04,FedEx
1154,1212,2020-04-10,2020-04-13,DHL
1155,1213,2023-02-04,2023-02-13,FedEx
1156,1214,2023-11-07,2023-11-17,UPS
1157,1215,2020-07-23,2020-07-25,DHL
1158,1216,2023-03-05,2023-03-13,Canada Post
1159,1217,2022-02-05,2022-02-10,FedEx
1160,1218,2021-03-05,2021-03-14,Canada Post
1161,1219,2020-12-13,2020-12-20,FedEx
1162,1220,2024-05-19,2024-05-28,UPS
1163,1221,2023-07-10,2023-07-18,USPS
1164,1222,2023-05-24,2023-05-28,FedEx
1165,1223,2024-03-02,2024-03-05,DHL
1166,1224,2024-08-19,2024-08-20,UPS
1167,1225,2023-10-24,2023-11-01,USPS
1168,1226,2020-12-06,2020-12-07,Canada Post
1169,1227,2020-09-23,2020-09-25,DHL
1170,1228,2023-11-11,2023-11-21,DHL
1171,1229,2021-12-15,2021-12-25,Canada Post
1172,1230,2022-06-17,2022-06-20,UPS
1173,1231,2024-03-12,2024-03-18,FedEx
1174,1232,2021-07-01,2021-07-11,USPS
1175,1233,2020-02-25,2020-03-06,UPS
1176,1234,2024-07-14,2024-07-21,DHL
1177,1235,2023-08-21,2023-08-29,UPS
1178,1236,2020-04-05,2020-04-07,DHL
1179,1237,2022-11-02,2022-11-09,UPS
1180,1238,2023-06-05,2023-06-07,USPS
1181,1239,2022-03-01,2022-03-07,UPS
1182,1240,2021-04-10,2021-04-11,FedEx
1183,1241,2024-06-17,2024-06-21,USPS
1184,1242,2020-03-03,2020-03-09,DHL
1185,1243,2023-06-11,2023-06-15,FedEx
1186,1244,2022-10-27,2022-10-31,Canada Post
1187,1245,2020-12-28,2020-12-29,USPS
1188,1246,2023-12-26,2024-01-01,Canada Post
1189,1247,2020-03-06,2020-03-14,USPS
1190,1248,2024-09-15,2024-09-19,USPS
1191,1249,2022-04-20,2022-04-23,FedEx
1192,1250,2020-07-23,2020-07-24,Canada Post
1193,1251,2022-03-04,2022-03-05,UPS
1194,1252,2022-07-15,2022-07-25,UPS
1195,1253,2024-07-07,2024-07-16,USPS
1196,1254,2021-09-09,2021-09-17,UPS
1197,1255,2023-07-15,2023-07-21,FedEx
1198,1256,2020-11-14,2020-11-24,FedEx
1199,1257,2021-04-09,2021-04-13,FedEx
1200,1258,2024-02-20,2024-02-28,FedEx
1201,1259,2021-12-26,2021-12-28,USPS
1202,1260,2021-07-24,2021-08-03,Canada Post
1203,1261,2022-06-22,2022-06-27,FedEx
1204,1262,2023-10-22,2023-10-24,UPS
1205,1263,2021-05-30,2021-06-01,FedEx
1206,1264,2020-03-23,2020-03-28,UPS
1207,1265,2023-12-07,2023-12-15,USPS
1208,1266,2020-10-04,2020-10-07,FedEx
1209,1267,2020-03-30,2020-03-31,DHL
1210,1268,2020-09-20,2020-09-30,DHL
1211,1269,2024-05-12,2024-05-16,USPS
1212,1270,2023-10-26,2023-10-29,FedEx
